timestamp_ms,excursion_id,event,symbol,direction,residual_bps,threshold_bps,net_margin_bps,spread_bps,binance_move_bps,mexc_move_bps,binance_age_ms,mexc_age_ms,reject_reason,signal_to_order_latency_ms,live_pnl_usdt,move_bps,mfe_bps,mae_bps,exit_reason,hold_ms,filled_qty,effective_leverage,live_notional_usdt,demo_entry_fee_usdt,demo_exit_fee_usdt,demo_gross_pnl_usdt,demo_net_pnl_usdt,exit_residual_bps,decision_demo_net_bps,signal_detected_ms,demo_book_lookup_start_ms,demo_book_lookup_end_ms,ioc_call_start_ms,ioc_post_start_ms,ioc_post_response_ms,ioc_confirmed_ms,reconciliation_start_ms,provisional_started_ms,position_visible_ms,signal_to_ioc_post_ms,ioc_post_roundtrip_ms,ioc_confirmation_ms,reconciliation_ms,signal_to_provisional_ms,signal_to_position_visible_ms
1786797721762,e445968e115e44f2b570c53d649950a1,demo_ioc_response,LINK_USDT,-1,-2.119429881,1.259602649,0.859827232,1.059602649,-2.119429881,0.000000000,1.000,463.000,,1.402,,,,,,,,,,,,,,,,1786797719942.397,1786797719943.633,1786797719943.638,1786797719943.799,1786797719958.683,1786797720276.765,1786797721762.589,,,,16.287,318.082,1803.906,,,
1786797727093,e445968e115e44f2b570c53d649950a1,rejected,LINK_USDT,-1,-2.119429881,1.259602649,0.859827232,1.059602649,-2.119429881,0.000000000,1.000,463.000,demo_ioc_unfilled_or_pending,1.402,,,,,,,,,,,,,,,,1786797719942.397,1786797719943.633,1786797719943.638,1786797719943.799,1786797719958.683,1786797720276.765,1786797721762.589,1786797721763.371,,,16.287,318.082,1803.906,,,
1786797731507,7df46c58c3e042c195bdf0eabf003b8a,crossing,LINK_USDT,1,2.119205306,1.260051943,0.859153363,1.060051943,2.119205306,0.000000000,2.000,0.000,,,,,,,,,,,,,,,,,,1786797731507.020,,,,,,,,,,,,,,,
1786797731507,7df46c58c3e042c195bdf0eabf003b8a,demo_ioc_request,LINK_USDT,1,2.119205306,1.260051943,0.859153363,1.060051943,2.119205306,0.000000000,3.000,1.000,,0.617,,,,,,,,,,,,,,,,1786797731507.020,1786797731507.561,1786797731507.564,1786797731507.636,,,,,,,,,,,,
1786797732543,7df46c58c3e042c195bdf0eabf003b8a,demo_ioc_response,LINK_USDT,1,2.119205306,1.260051943,0.859153363,1.060051943,2.119205306,0.000000000,3.000,1.000,,0.617,,,,,,,,,,,,,,,,1786797731507.020,1786797731507.561,1786797731507.564,1786797731507.636,1786797731515.272,1786797731855.514,1786797732543.853,,,,8.253,340.242,1028.580,,,
1786797732856,7df46c58c3e042c195bdf0eabf003b8a,demo_position_visible,LINK_USDT,1,2.119205306,1.260051943,0.859153363,1.060051943,2.119205306,0.000000000,3.000,1.000,,,,,,,,,1059.4,200,,,,,,,,1786797731507.020,1786797731507.561,1786797731507.564,1786797731507.636,1786797731515.272,1786797731855.514,1786797732543.853,1786797732544.879,1786797732544.884,1786797732856.217,8.253,340.242,1028.580,311.338,1037.865,1349.197
1786797738314,7df46c58c3e042c195bdf0eabf003b8a,demo_exit,LINK_USDT,1,2.119205306,1.260051943,0.859153363,1.060051943,2.119205306,0.000000000,3.000,1.000,,,4.237600000,4.239983040,4.239983040,0.000000000,binance_target_caught,1348.573,1059.4,200,9994.379600000,1.998875920,1.999624080,4.237600000,0.239100000,0.000000000,0.239135043,1786797731507.020,1786797731507.561,1786797731507.564,1786797731507.636,1786797731515.272,1786797731855.514,1786797732543.853,1786797732544.879,1786797732544.884,1786797732856.217,8.253,340.242,1028.580,311.338,1037.865,1349.197
1786797740699,c78eb8136d9c478f8abcbfa9db106916,crossing,LINK_USDT,-1,-2.117634610,1.258929422,0.858705188,1.058929422,-2.117634610,0.000000000,0.000,1256.000,,,,,,,,,,,,,,,,,,1786797740699.830,,,,,,,,,,,,,,,
1786797740700,c78eb8136d9c478f8abcbfa9db106916,demo_ioc_request,LINK_USDT,-1,-2.117634610,1.258929422,0.858705188,1.058929422,-2.117634610,0.000000000,1.000,1257.000,,0.812,,,,,,,,,,,,,,,,1786797740699.830,1786797740700.537,1786797740700.540,1786797740700.641,,,,,,,,,,,,
1786797742537,c78eb8136d9c478f8abcbfa9db106916,demo_ioc_response,LINK_USDT,-1,-2.117634610,1.258929422,0.858705188,1.058929422,-2.117634610,0.000000000,1.000,1257.000,,0.812,,,,,,,,,,,,,,,,1786797740699.830,1786797740700.537,1786797740700.540,1786797740700.641,1786797740713.779,1786797741090.542,1786797742537.691,,,,13.950,376.762,1823.912,,,
1786797747988,c78eb8136d9c478f8abcbfa9db106916,rejected,LINK_USDT,-1,-2.117634610,1.258929422,0.858705188,1.058929422,-2.117634610,0.000000000,1.000,1257.000,demo_ioc_unfilled_or_pending,0.812,,,,,,,,,,,,,,,,1786797740699.830,1786797740700.537,1786797740700.540,1786797740700.641,1786797740713.779,1786797741090.542,1786797742537.691,1786797742539.113,,,13.950,376.762,1823.912,,,
1786797843712,7e5722bc062d49099ba31c3e2c0baeba,crossing,LINK_USDT,1,2.120103893,1.260164325,0.859939568,1.060164325,2.120103893,0.000000000,0.000,179.000,,,,,,,,,,,,,,,,,,1786797843712.009,,,,,,,,,,,,,,,
1786797843712,7e5722bc062d49099ba31c3e2c0baeba,demo_ioc_request,LINK_USDT,1,2.120103893,1.260164325,0.859939568,1.060164325,2.120103893,0.000000000,1.000,180.000,,0.791,,,,,,,,,,,,,,,,1786797843712.009,1786797843712.711,1786797843712.713,1786797843712.799,,,,,,,,,,,,
1786797844343,7e5722bc062d49099ba31c3e2c0baeba,demo_ioc_response,LINK_USDT,1,2.120103893,1.260164325,0.859939568,1.060164325,2.120103893,0.000000000,1.000,180.000,,0.791,,,,,,,,,,,,,,,,1786797843712.009,1786797843712.711,1786797843712.713,1786797843712.799,1786797843729.296,1786797844068.248,1786797844343.487,,,,17.287,338.952,614.191,,,
1786797844707,7e5722bc062d49099ba31c3e2c0baeba,demo_position_visible,LINK_USDT,1,2.120103893,1.260164325,0.859939568,1.060164325,2.120103893,0.000000000,1.000,180.000,,,,,,,,,1059.5,200,,,,,,,,1786797843712.009,1786797843712.711,1786797843712.713,1786797843712.799,1786797843729.296,1786797844068.248,1786797844343.487,1786797844344.708,1786797844344.715,1786797844707.641,17.287,338.952,614.191,362.933,632.707,995.633
1786797849926,7e5722bc062d49099ba31c3e2c0baeba,demo_exit,LINK_USDT,1,2.120103893,1.260164325,0.859939568,1.060164325,2.120103893,0.000000000,1.000,180.000,,,4.238000000,4.240432524,4.240432524,-1.060108131,binance_target_caught,4994.053,1059.5,200,9994.263500000,1.998852700,1.999647300,4.238000000,0.239500000,0.000000000,0.239584438,1786797843712.009,1786797843712.711,1786797843712.713,1786797843712.799,1786797843729.296,1786797844068.248,1786797844343.487,1786797844344.708,1786797844344.715,1786797844707.641,17.287,338.952,614.191,362.933,632.707,995.633
